displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Receipts ,CashReceipts,48788.05,,,2022,Annual
Cash Payments ,CashPayments,-34519.51,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-8131.05,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,5942.54,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-56.64,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-750.32,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-806.95,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-445.17,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,206.99,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,0.00,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-238.19,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,6.11,,,2022,Annual
Net Changein Cash ,NetChangeinCash,4903.51,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,-194.94,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
