displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Total Premiums Earned ,TotalPremiumsEarned,12630.47,,,2025,Interim
Net Investment Income ,NetInvestmentIncome,2583.20,,,2025,Interim
Realized Unrealized Gains( Losses) ,RealizedUnrealizedGains(Losses),14127.11,,,2025,Interim
Total Revenue ,TotalRevenue,27015.90,,,2025,Interim
Losses Benefitsand Adjustments Total ,LossesBenefitsandAdjustmentsTotal,25195.30,,,2025,Interim
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,869.18,,,2025,Interim
Unusual Expense( Income) ,UnusualExpense(Income),3.39,,,2025,Interim
Other Operating Expenses Total ,OtherOperatingExpensesTotal,448.86,,,2025,Interim
Total Operating Expense ,TotalOperatingExpense,26516.73,,,2025,Interim
Operating Income ,OperatingIncome,499.17,,,2025,Interim
Net Income Before Taxes ,NetIncomeBeforeTaxes,499.17,,,2025,Interim
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,20.20,,,2025,Interim
Net Income After Taxes ,NetIncomeAfterTaxes,478.97,,,2025,Interim
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,478.97,,,2025,Interim
Net Income ,NetIncome,478.97,,,2025,Interim
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,478.97,,,2025,Interim
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,478.97,,,2025,Interim
Diluted Net Income ,DilutedNetIncome,478.97,,,2025,Interim
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,214.78,,,2025,Interim
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,2.23,,,2025,Interim
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.00,,,2025,Interim
Diluted Normalized EPS ,DilutedNormalizedEPS,2.25,,,2025,Interim
period Length ,periodLength,3,,,2025,Interim
period Type ,periodType,Months,,,2025,Interim
