displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,1278.22,,,2022,Annual
Cash Equivalents ,CashEquivalents,0.83,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,67.80,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,692.14,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-380.33,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,311.81,,,2022,Annual
Goodwill Net ,GoodwillNet,5614.16,,,2022,Annual
Intangibles Net ,IntangiblesNet,58.17,,,2022,Annual
Long Term Investments ,LongTermInvestments,136654.86,,,2022,Annual
Insurance Receivables ,InsuranceReceivables,931.66,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,539.74,,,2022,Annual
Other Assets Total ,OtherAssetsTotal,85277.20,,,2022,Annual
Total Assets ,TotalAssets,230734.45,,,2022,Annual
Policy Liabilities ,PolicyLiabilities,209274.89,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3314.03,,,2022,Annual
Long Term Debt ,LongTermDebt,600.00,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,600.00,,,2022,Annual
Total Debt ,TotalDebt,600.00,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1932.20,,,2022,Annual
Total Liabilities ,TotalLiabilities,215121.12,,,2022,Annual
Common Stock Total ,CommonStockTotal,2112.62,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,6559.88,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),6927.56,,,2022,Annual
Other Equity Total ,OtherEquityTotal,13.27,,,2022,Annual
Total Equity ,TotalEquity,15613.33,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,230734.45,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,211.26,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,47.06,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
