displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Receipts ,CashReceipts,39683.08,,,2021,Annual
Cash Payments ,CashPayments,-22688.19,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-7038.66,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,9702.84,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-61.21,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-8885.06,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-8946.28,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,1.97,,,2021,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,76.32,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,600.00,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,678.29,,,2021,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-5.40,,,2021,Annual
Net Changein Cash ,NetChangeinCash,1429.45,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,-253.40,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
