displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,146371.00,,,2022,Annual
Total Revenue ,TotalRevenue,146371.00,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,89485.00,,,2022,Annual
Gross Profit ,GrossProfit,56886.00,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,14906.00,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,5997.00,,,2022,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,-31,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),848.00,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2394.00,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,113599.00,,,2022,Annual
Operating Income ,OperatingIncome,32772.00,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-2798,,,2022,Annual
Other Net ,OtherNet,-229,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,29745.00,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,8807.00,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,20938.00,,,2022,Annual
Minority Interest ,MinorityInterest,-273,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,20665.00,,,2022,Annual
Net Income ,NetIncome,20665.00,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,20665.00,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,20665.00,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,20665.00,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,241.72,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,85.49,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,17.35,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,87.96,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
