displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,29745.00,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,6001.00,,,2022,Annual
Non- Cash Items ,Non-CashItems,3167.00,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-11404,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,27509.00,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-10091,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-5896,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-15987,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-5102,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1571,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-519,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-7465,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-14657,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-3135,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,5102.00,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,5379.00,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
