displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,13380.00,,,2024,Annual
Depreciation/ Depletion ,Depreciation/Depletion,8172.00,,,2024,Annual
Non- Cash Items ,Non-CashItems,6920.00,,,2024,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-16223,,,2024,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,12249.00,,,2024,Annual
Capital Expenditures ,CapitalExpenditures,-15801,,,2024,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1163.00,,,2024,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-14638,,,2024,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-8087,,,2024,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-822,,,2024,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,6.00,,,2024,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,3898.00,,,2024,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-5005,,,2024,Annual
Net Changein Cash ,NetChangeinCash,-7394,,,2024,Annual
Cash Interest Paid ,CashInterestPaid,8087.00,,,2024,Annual
Cash Taxes Paid ,CashTaxesPaid,2779.00,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
