displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,955.00,,,2021,Annual
Cash Equivalents ,CashEquivalents,10988.00,,,2021,Annual
Short Term Investments ,ShortTermInvestments,552.00,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,12495.00,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,4424.00,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,6992.00,,,2021,Annual
Total Inventory ,TotalInventory,15174.00,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,230.00,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,961.00,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,35852.00,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,84663.00,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-21990,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,95106.00,,,2021,Annual
Goodwill Net ,GoodwillNet,336.00,,,2021,Annual
Intangibles Net ,IntangiblesNet,1782.00,,,2021,Annual
Long Term Investments ,LongTermInvestments,8832.00,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,5414.00,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,995.00,,,2021,Annual
Total Assets ,TotalAssets,148317.00,,,2021,Annual
Accounts Payable ,AccountsPayable,15243.00,,,2021,Annual
Accrued Expenses ,AccruedExpenses,1226.00,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,1999.00,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,8723.00,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,16108.00,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,43299.00,,,2021,Annual
Long Term Debt ,LongTermDebt,49731.00,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1939.00,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,51670.00,,,2021,Annual
Total Debt ,TotalDebt,62392.00,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,3509.00,,,2021,Annual
Minority Interest ,MinorityInterest,-619,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,3694.00,,,2021,Annual
Total Liabilities ,TotalLiabilities,101553.00,,,2021,Annual
Common Stock Total ,CommonStockTotal,242.00,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,5478.00,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),41425.00,,,2021,Annual
Treasury Stock- Common ,TreasuryStock-Common,-1,,,2021,Annual
Other Equity Total ,OtherEquityTotal,-380,,,2021,Annual
Total Equity ,TotalEquity,46764.00,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,148317.00,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,240.58,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,185.58,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
