displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,168824.00,,,2025,Annual
Total Revenue ,TotalRevenue,168824.00,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,115303.00,,,2025,Annual
Gross Profit ,GrossProfit,53521.00,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,4798.00,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,9309.00,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),489.00,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,25819.00,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,155718.00,,,2025,Annual
Operating Income ,OperatingIncome,13106.00,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-8723,,,2025,Annual
Other Net ,OtherNet,694.00,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,5077.00,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1586.00,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,3491.00,,,2025,Annual
Minority Interest ,MinorityInterest,13.00,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3504.00,,,2025,Annual
Net Income ,NetIncome,3504.00,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3504.00,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3504.00,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,3504.00,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,244.69,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,14.32,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,2.80,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,15.69,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
