displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,84757.00,,,2019,Annual
Total Revenue ,TotalRevenue,84757.00,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,50259.00,,,2019,Annual
Gross Profit ,GrossProfit,34498.00,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,2489.00,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,4041.00,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,13057.00,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,69846.00,,,2019,Annual
Operating Income ,OperatingIncome,14911.00,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-3947,,,2019,Annual
Other Net ,OtherNet,204.00,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,11168.00,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3644.00,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,7524.00,,,2019,Annual
Minority Interest ,MinorityInterest,115.00,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7639.00,,,2019,Annual
Net Income ,NetIncome,7639.00,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7639.00,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7639.00,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,7639.00,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,241.74,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,31.60,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,4.10,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,31.60,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
