displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,2309.00,,,2023,Annual
Cash Equivalents ,CashEquivalents,13115.00,,,2023,Annual
Short Term Investments ,ShortTermInvestments,4658.00,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,20082.00,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,7017.00,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,10303.00,,,2023,Annual
Total Inventory ,TotalInventory,35421.00,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,411.00,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1933.00,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,68150.00,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,136057.00,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-33659,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,124319.00,,,2023,Annual
Goodwill Net ,GoodwillNet,128.00,,,2023,Annual
Intangibles Net ,IntangiblesNet,2085.00,,,2023,Annual
Long Term Investments ,LongTermInvestments,4929.00,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,8881.00,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,2586.00,,,2023,Annual
Total Assets ,TotalAssets,211078.00,,,2023,Annual
Accounts Payable ,AccountsPayable,38203.00,,,2023,Annual
Accrued Expenses ,AccruedExpenses,1807.00,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,3767.00,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,13526.00,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,12660.00,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,69963.00,,,2023,Annual
Long Term Debt ,LongTermDebt,61966.00,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1594.00,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,63560.00,,,2023,Annual
Total Debt ,TotalDebt,80853.00,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,7936.00,,,2023,Annual
Minority Interest ,MinorityInterest,1344.00,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2580.00,,,2023,Annual
Total Liabilities ,TotalLiabilities,145383.00,,,2023,Annual
Common Stock Total ,CommonStockTotal,241.00,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,5478.00,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),60197.00,,,2023,Annual
Treasury Stock- Common ,TreasuryStock-Common,-1,,,2023,Annual
Other Equity Total ,OtherEquityTotal,-220,,,2023,Annual
Total Equity ,TotalEquity,65695.00,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,211078.00,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,240.44,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,264.03,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
