displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,2906.00,,,2024,Annual
Cash Equivalents ,CashEquivalents,2554.00,,,2024,Annual
Short Term Investments ,ShortTermInvestments,1639.00,,,2024,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,7099.00,,,2024,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,7392.00,,,2024,Annual
Total Receivables Net ,TotalReceivablesNet,11075.00,,,2024,Annual
Total Inventory ,TotalInventory,39328.00,,,2024,Annual
Prepaid Expenses ,PrepaidExpenses,585.00,,,2024,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,6447.00,,,2024,Annual
Total Current Assets ,TotalCurrentAssets,64534.00,,,2024,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,150639.00,,,2024,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-41039,,,2024,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,138816.00,,,2024,Annual
Goodwill Net ,GoodwillNet,639.00,,,2024,Annual
Intangibles Net ,IntangiblesNet,2542.00,,,2024,Annual
Long Term Investments ,LongTermInvestments,7622.00,,,2024,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,11434.00,,,2024,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,2611.00,,,2024,Annual
Total Assets ,TotalAssets,228198.00,,,2024,Annual
Accounts Payable ,AccountsPayable,33365.00,,,2024,Annual
Accrued Expenses ,AccruedExpenses,2024.00,,,2024,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,4773.00,,,2024,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,13797.00,,,2024,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,12106.00,,,2024,Annual
Total Current Liabilities ,TotalCurrentLiabilities,66065.00,,,2024,Annual
Long Term Debt ,LongTermDebt,67354.00,,,2024,Annual
Capital Lease Obligations ,CapitalLeaseObligations,2060.00,,,2024,Annual
Total Long Term Debt ,TotalLongTermDebt,69414.00,,,2024,Annual
Total Debt ,TotalDebt,87984.00,,,2024,Annual
Deferred Income Tax ,DeferredIncomeTax,9659.00,,,2024,Annual
Minority Interest ,MinorityInterest,2107.00,,,2024,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,3284.00,,,2024,Annual
Total Liabilities ,TotalLiabilities,150529.00,,,2024,Annual
Common Stock Total ,CommonStockTotal,245.00,,,2024,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,7781.00,,,2024,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),67971.00,,,2024,Annual
Treasury Stock- Common ,TreasuryStock-Common,-1,,,2024,Annual
Other Equity Total ,OtherEquityTotal,1673.00,,,2024,Annual
Total Equity ,TotalEquity,77669.00,,,2024,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,228198.00,,,2024,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,240.83,,,2024,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,309.30,,,2024,Annual
period Length ,periodLength,0.00,,,2024,Annual
