displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,73326.00,,,2020,Annual
Total Revenue ,TotalRevenue,73326.00,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,49434.00,,,2020,Annual
Gross Profit ,GrossProfit,23892.00,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,9269.00,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,4246.00,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),835.00,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1889.00,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,65673.00,,,2020,Annual
Operating Income ,OperatingIncome,7653.00,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-4433,,,2020,Annual
Other Net ,OtherNet,-207,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3013.00,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1417.00,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1596.00,,,2020,Annual
Minority Interest ,MinorityInterest,111.00,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1707.00,,,2020,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,2323.00,,,2020,Annual
Net Income ,NetIncome,4030.00,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1707.00,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4030.00,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,4030.00,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,241.72,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,7.06,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,2.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,8.89,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
