displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,18870.35,,,2025,Annual
Total Revenue ,TotalRevenue,18870.35,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,10297.08,,,2025,Annual
Gross Profit ,GrossProfit,8573.27,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1391.23,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,729.33,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2470.01,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,14887.65,,,2025,Annual
Operating Income ,OperatingIncome,3982.70,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,645.47,,,2025,Annual
Other Net ,OtherNet,1304.90,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,5933.07,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1198.63,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4734.44,,,2025,Annual
Minority Interest ,MinorityInterest,0.00,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4734.44,,,2025,Annual
Net Income ,NetIncome,4734.44,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4734.44,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4734.44,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,4734.44,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,27.47,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,172.37,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,70.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,172.37,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
