displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,94.12,,,2021,Annual
Short Term Investments ,ShortTermInvestments,6800.86,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6894.98,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,362.79,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,893.19,,,2021,Annual
Total Inventory ,TotalInventory,974.31,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,31.52,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,14.48,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,8808.48,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,3525.79,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1433.66,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,2156.04,,,2021,Annual
Intangibles Net ,IntangiblesNet,591.55,,,2021,Annual
Long Term Investments ,LongTermInvestments,2826.06,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,142.71,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,33.77,,,2021,Annual
Total Assets ,TotalAssets,14558.61,,,2021,Annual
Accounts Payable ,AccountsPayable,1535.83,,,2021,Annual
Accrued Expenses ,AccruedExpenses,125.29,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,157.41,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,15.72,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,794.56,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,2628.81,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,46.12,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,46.12,,,2021,Annual
Total Debt ,TotalDebt,219.25,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,221.50,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,224.10,,,2021,Annual
Total Liabilities ,TotalLiabilities,3120.53,,,2021,Annual
Common Stock Total ,CommonStockTotal,27.33,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,225.00,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),11134.12,,,2021,Annual
Other Equity Total ,OtherEquityTotal,51.63,,,2021,Annual
Total Equity ,TotalEquity,11438.08,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,14558.61,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,27.33,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,396.82,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
