displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2202.51,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,451.93,,,2022,Annual
Non- Cash Items ,Non-CashItems,-463.53,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-663.87,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1527.04,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-640.83,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-342.42,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-983.25,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-13.68,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-464.67,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,6.49,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-121.50,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-593.36,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-49.57,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,18.74,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,513.61,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
