displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,9797.06,,,2019,Annual
Total Revenue ,TotalRevenue,9797.06,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,5293.97,,,2019,Annual
Gross Profit ,GrossProfit,4503.09,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1482.83,,,2019,Annual
Research Development ,ResearchDevelopment,13.59,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,299.93,,,2019,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,0.35,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),3.00,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,95.36,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,7189.03,,,2019,Annual
Operating Income ,OperatingIncome,2608.03,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,667.90,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-0.93,,,2019,Annual
Other Net ,OtherNet,22.29,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3297.29,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1077.04,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2220.25,,,2019,Annual
Minority Interest ,MinorityInterest,0.00,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2220.25,,,2019,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,-17.52,,,2019,Annual
Net Income ,NetIncome,2202.73,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2220.25,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2202.73,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,2202.73,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,27.30,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,81.33,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,12.50,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,81.42,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
