displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,50.53,,,2022,Annual
Short Term Investments ,ShortTermInvestments,3070.00,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,3120.53,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,352.27,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,1148.44,,,2022,Annual
Total Inventory ,TotalInventory,1277.95,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,40.91,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,31.51,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,5619.34,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,3817.14,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1722.70,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,2228.42,,,2022,Annual
Intangibles Net ,IntangiblesNet,700.64,,,2022,Annual
Long Term Investments ,LongTermInvestments,7295.89,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,307.60,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,49.10,,,2022,Annual
Total Assets ,TotalAssets,16200.99,,,2022,Annual
Accounts Payable ,AccountsPayable,1788.08,,,2022,Annual
Accrued Expenses ,AccruedExpenses,116.62,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,58.84,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,13.55,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,1006.27,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,2983.36,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,35.32,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,35.32,,,2022,Annual
Total Debt ,TotalDebt,107.71,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,220.06,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,354.25,,,2022,Annual
Total Liabilities ,TotalLiabilities,3592.99,,,2022,Annual
Common Stock Total ,CommonStockTotal,27.34,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,241.05,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),12303.87,,,2022,Annual
Other Equity Total ,OtherEquityTotal,35.74,,,2022,Annual
Total Equity ,TotalEquity,12608.00,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,16200.99,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,27.34,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,435.49,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
