displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,2676.94,,,2022,Annual
Cash Equivalents ,CashEquivalents,2343.91,,,2022,Annual
Short Term Investments ,ShortTermInvestments,7696.08,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,12716.93,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,10513.93,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,12185.14,,,2022,Annual
Total Inventory ,TotalInventory,9239.16,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,286.22,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,437.15,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,34864.60,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,20408.94,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-10037.56,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,11168.89,,,2022,Annual
Goodwill Net ,GoodwillNet,6591.28,,,2022,Annual
Intangibles Net ,IntangiblesNet,6191.79,,,2022,Annual
Long Term Investments ,LongTermInvestments,5215.20,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,2622.46,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,3153.55,,,2022,Annual
Total Assets ,TotalAssets,69807.77,,,2022,Annual
Accounts Payable ,AccountsPayable,4489.76,,,2022,Annual
Accrued Expenses ,AccruedExpenses,1483.27,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,468.52,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,340.07,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,10426.83,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,17208.45,,,2022,Annual
Long Term Debt ,LongTermDebt,229.92,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,251.79,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,481.71,,,2022,Annual
Total Debt ,TotalDebt,1290.30,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,31.86,,,2022,Annual
Minority Interest ,MinorityInterest,3054.89,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1019.64,,,2022,Annual
Total Liabilities ,TotalLiabilities,21796.55,,,2022,Annual
Common Stock Total ,CommonStockTotal,239.93,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,1187.41,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),41609.60,,,2022,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),162.30,,,2022,Annual
Other Equity Total ,OtherEquityTotal,4811.98,,,2022,Annual
Total Equity ,TotalEquity,48011.22,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,69807.77,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,239.93,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,146.82,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
