displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,5009.59,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,2052.78,,,2020,Annual
Non- Cash Items ,Non-CashItems,-60.24,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-447.36,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,6554.77,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-1542,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1046.84,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-2588.84,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1212.96,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1379.19,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.00,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-3122.99,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-5715.14,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,363.52,,,2020,Annual
Net Changein Cash ,NetChangeinCash,-1385.69,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,271.89,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,1345.91,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
