displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,52578.44,,,2025,Annual
Total Revenue ,TotalRevenue,52578.44,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,10747.36,,,2025,Annual
Gross Profit ,GrossProfit,41831.08,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,9973.12,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,2575.39,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),677.85,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,16771.80,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,40745.52,,,2025,Annual
Operating Income ,OperatingIncome,11832.92,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-45.83,,,2025,Annual
Other Net ,OtherNet,1965.04,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,13752.13,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2394.55,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,11357.58,,,2025,Annual
Minority Interest ,MinorityInterest,-35.71,,,2025,Annual
Equity In Affiliates ,EquityInAffiliates,-15.35,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,11306.52,,,2025,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,-377.48,,,2025,Annual
Net Income ,NetIncome,10929.04,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,11306.52,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,10929.04,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,10929.04,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,239.67,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,47.17,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,16.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,49.51,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
