displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,33498.14,,,2021,Annual
Total Revenue ,TotalRevenue,33498.14,,,2021,Annual
Costof Revenue Total ,CostofRevenueTotal,9885.42,,,2021,Annual
Gross Profit ,GrossProfit,23612.72,,,2021,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,14344.76,,,2021,Annual
Depreciation/ Amortization ,Depreciation/Amortization,2079.95,,,2021,Annual
Unusual Expense( Income) ,UnusualExpense(Income),4307.00,,,2021,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,734.39,,,2021,Annual
Total Operating Expense ,TotalOperatingExpense,31351.52,,,2021,Annual
Operating Income ,OperatingIncome,2146.62,,,2021,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,586.28,,,2021,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,13.88,,,2021,Annual
Other Net ,OtherNet,52.59,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,2799.37,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,514.69,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2284.68,,,2021,Annual
Minority Interest ,MinorityInterest,631.47,,,2021,Annual
Equity In Affiliates ,EquityInAffiliates,-12.33,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2903.82,,,2021,Annual
Net Income ,NetIncome,2903.82,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2903.82,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2903.82,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,2903.82,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,239.93,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,12.10,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,7.50,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,26.71,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
