displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,48496.85,,,2024,Annual
Total Revenue ,TotalRevenue,48496.85,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,12069.66,,,2024,Annual
Gross Profit ,GrossProfit,36427.19,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,22171.71,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,2556.79,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),492.72,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1189.04,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,38479.92,,,2024,Annual
Operating Income ,OperatingIncome,10016.93,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1226.63,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-9.97,,,2024,Annual
Other Net ,OtherNet,-145.70,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,11087.89,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1439.45,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,9648.44,,,2024,Annual
Minority Interest ,MinorityInterest,-33.65,,,2024,Annual
Equity In Affiliates ,EquityInAffiliates,-38.41,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,9576.38,,,2024,Annual
Net Income ,NetIncome,9576.38,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,9576.38,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,9576.38,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,9576.38,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,239.93,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,39.91,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,13.50,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,41.74,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
