displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2799.37,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,2079.95,,,2021,Annual
Non- Cash Items ,Non-CashItems,-270.10,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,1561.15,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,6170.37,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-1170.13,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1706.35,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,536.22,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,68.63,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1559.47,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-4489.64,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-5980.48,,,2021,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-129.69,,,2021,Annual
Net Changein Cash ,NetChangeinCash,596.42,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,144.25,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,1002.94,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
