displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,165.86,,,2019,Annual
Cash Equivalents ,CashEquivalents,3431.41,,,2019,Annual
Short Term Investments ,ShortTermInvestments,7585.44,,,2019,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,11182.71,,,2019,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,8900.67,,,2019,Annual
Total Receivables Net ,TotalReceivablesNet,9544.80,,,2019,Annual
Total Inventory ,TotalInventory,8262.40,,,2019,Annual
Prepaid Expenses ,PrepaidExpenses,169.48,,,2019,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1909.80,,,2019,Annual
Total Current Assets ,TotalCurrentAssets,31069.19,,,2019,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,17666.26,,,2019,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-6728.05,,,2019,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,10938.21,,,2019,Annual
Goodwill Net ,GoodwillNet,5955.77,,,2019,Annual
Intangibles Net ,IntangiblesNet,6353.71,,,2019,Annual
Long Term Investments ,LongTermInvestments,3964.02,,,2019,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,3672.61,,,2019,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,2740.30,,,2019,Annual
Total Assets ,TotalAssets,64693.81,,,2019,Annual
Accounts Payable ,AccountsPayable,4147.87,,,2019,Annual
Accrued Expenses ,AccruedExpenses,38.15,,,2019,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,8370.76,,,2019,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,620.99,,,2019,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,4161.85,,,2019,Annual
Total Current Liabilities ,TotalCurrentLiabilities,17339.62,,,2019,Annual
Long Term Debt ,LongTermDebt,1422.87,,,2019,Annual
Capital Lease Obligations ,CapitalLeaseObligations,99.74,,,2019,Annual
Total Long Term Debt ,TotalLongTermDebt,1522.61,,,2019,Annual
Total Debt ,TotalDebt,10514.36,,,2019,Annual
Deferred Income Tax ,DeferredIncomeTax,104.28,,,2019,Annual
Minority Interest ,MinorityInterest,3313.54,,,2019,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1004.70,,,2019,Annual
Total Liabilities ,TotalLiabilities,23284.75,,,2019,Annual
Common Stock Total ,CommonStockTotal,239.93,,,2019,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,1193.29,,,2019,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),37286.34,,,2019,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),162.17,,,2019,Annual
Other Equity Total ,OtherEquityTotal,2527.33,,,2019,Annual
Total Equity ,TotalEquity,41409.06,,,2019,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,64693.81,,,2019,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,239.93,,,2019,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,121.28,,,2019,Annual
period Length ,periodLength,0.00,,,2019,Annual
