id,headline,intro,byline,date,timeToRead,premiumStory,section,keywords,url,thumbnailimage,listimage,smallimage,bigimage,imagecaption,image_621x414,image_222x148,sliderimages,slidervideos,interactives,body
11749016251907,Hybrids vs EVs: New advisory for Delhi fleet operators adds fresh fuel to fire,"The debate over hybrid versus electric vehicles has heated up with Delhi's air quality monitoring body's latest advisory asking commercial fleet operators to avoid conventional fuel vehicles, without clearly defining 'clean vehicles'.",Ayaan KartikNehal Chaliawala,"Wed, 04 Jun 2025 20:08 PM IST IST",4,true,Auto News,,https://www.livemint.com/auto-news/hybrid-vehicles-caqm-advisory-electric-vehicles-delhi-pollution-ev-lobby-tata-motors-hyundai-mahindra-maruti-suzuki-11749016251907.html,https://www.livemint.com/lm-img/img/2025/06/04/90x90/Gemini_Generated_Image_qbdqq9qbdqq9qbdq_1749026280793_1749026298630.jpg,https://www.livemint.com/lm-img/img/2025/06/04/90x90/Gemini_Generated_Image_qbdqq9qbdqq9qbdq_1749026280793_1749026298630.jpg,https://www.livemint.com/lm-img/img/2025/06/04/90x90/Gemini_Generated_Image_qbdqq9qbdqq9qbdq_1749026280793_1749026298630.jpg,https://www.livemint.com/lm-img/img/2025/06/04/600x338/Gemini_Generated_Image_qbdqq9qbdqq9qbdq_1749026280793_1749026298630.jpg,"Some experts argue that hybrid vehicles and electric vehicles complement each other, and would ultimately help in the growth of the EV sector. But other experts argue only pure electric vehicles be incentivized if India wants to promote zero-emission vehicles. (AI-generated image)",https://www.livemint.com/lm-img/img/2025/06/04/600x338/Gemini_Generated_Image_qbdqq9qbdqq9qbdq_1749026280793_1749026298630.jpg,https://www.livemint.com/lm-img/img/2025/06/04/600x338/Gemini_Generated_Image_qbdqq9qbdqq9qbdq_1749026280793_1749026298630.jpg,[],[],[],
11748852135245,"Nomura raises Nifty target to 26,140 for March 2026, highlights 17 high-conviction stock picks","Nomura has raised its Nifty 50 target to 26,140 for March 2026, citing India's macroeconomic stability and potential. The upgrade reflects a 6% upside and focuses on domestic demand-driven sectors, supported by reforms and liquidity, despite global market uncertainties.",Pranati Deva,"Mon, 02 Jun 2025 14:00 PM IST IST",3,false,Markets,,https://www.livemint.com/market/stock-market-news/nomura-raises-nifty-target-to-26-140-for-march-2026-highlights-17-high-conviction-stock-picks-11748852135245.html,https://www.livemint.com/lm-img/img/2025/06/02/90x90/BullsBears_Pixabay_1732857595587_1748852568051.jpg,https://www.livemint.com/lm-img/img/2025/06/02/90x90/BullsBears_Pixabay_1732857595587_1748852568051.jpg,https://www.livemint.com/lm-img/img/2025/06/02/90x90/BullsBears_Pixabay_1732857595587_1748852568051.jpg,https://www.livemint.com/lm-img/img/2025/06/02/600x338/BullsBears_Pixabay_1732857595587_1748852568051.jpg,"Nomura raises Nifty target to 26,140 for March 2026, highlights 17 high-conviction stock picks",https://www.livemint.com/lm-img/img/2025/06/02/600x338/BullsBears_Pixabay_1732857595587_1748852568051.jpg,https://www.livemint.com/lm-img/img/2025/06/02/600x338/BullsBears_Pixabay_1732857595587_1748852568051.jpg,[],[],[],
11748318584403,Tech Mahindra taps US-based exec Santosh Jha to lead GCC push amid industry-wide shift,The appointment of Santosh Kumar Jha makes Tech Mahindra the fourth major IT firm to name a head of global capability centres in recent months,Jas Bardia,"Tue, 27 May 2025 18:43 PM IST IST",3,true,Companies,,https://www.livemint.com/companies/news/tech-mahindra-gcc-tech-mahindra-santosh-jha-global-capability-centres-india-gcc-leadership-tech-mahindra-it-services-11748318584403.html,https://www.livemint.com/lm-img/img/2025/05/27/90x90/2-0-513633138-DSC-5395-0_1680948537214_1748333448843.JPG,https://www.livemint.com/lm-img/img/2025/05/27/90x90/2-0-513633138-DSC-5395-0_1680948537214_1748333448843.JPG,https://www.livemint.com/lm-img/img/2025/05/27/90x90/2-0-513633138-DSC-5395-0_1680948537214_1748333448843.JPG,https://www.livemint.com/lm-img/img/2025/05/27/600x338/2-0-513633138-DSC-5395-0_1680948537214_1748333448843.JPG,"Tech Mahindra, under chief executive Mohit Joshi, is betting on the GCC business as one of its key growth levers. (File Photo: Mint)",https://www.livemint.com/lm-img/img/2025/05/27/600x338/2-0-513633138-DSC-5395-0_1680948537214_1748333448843.JPG,https://www.livemint.com/lm-img/img/2025/05/27/600x338/2-0-513633138-DSC-5395-0_1680948537214_1748333448843.JPG,[],[],[],
11747937118271,Breakout stocks to buy or sell: Sumeet Bagadia recommends five shares to buy today ? 23 May 2025,"Breakout stocks to buy or sell: Sumeet Bagadia recommends five shares to buy today ? Shilpa Medicare, Surya Roshni, Finolex Industries, Clean Science and Technology, and Mahindra Lifespace Developers.",Vaamanaa Sethi,"Fri, 23 May 2025 14:59 PM IST IST",1,false,Markets,,https://www.livemint.com/market/stock-market-news/breakout-stocks-to-buy-or-sell-sumeet-bagadia-recommends-five-shares-to-buy-today-23-may-2025-11747937118271.html,https://www.livemint.com/lm-img/img/2025/05/22/90x90/Buy_or_sell_stocks_Sumeet_Bagadia_1681456126399_1747938125000.jpg,https://www.livemint.com/lm-img/img/2025/05/22/90x90/Buy_or_sell_stocks_Sumeet_Bagadia_1681456126399_1747938125000.jpg,https://www.livemint.com/lm-img/img/2025/05/22/90x90/Buy_or_sell_stocks_Sumeet_Bagadia_1681456126399_1747938125000.jpg,https://www.livemint.com/lm-img/img/2025/05/22/600x338/Buy_or_sell_stocks_Sumeet_Bagadia_1681456126399_1747938125000.jpg,"Stock market strategy: Sumeet Bagadia, Executive Director at Choice Broking, believes that the Indian stock market sentiment is positive as the Nifty 50 index is still above the crucial support placed at 24,500.",https://www.livemint.com/lm-img/img/2025/05/22/600x338/Buy_or_sell_stocks_Sumeet_Bagadia_1681456126399_1747938125000.jpg,https://www.livemint.com/lm-img/img/2025/05/22/600x338/Buy_or_sell_stocks_Sumeet_Bagadia_1681456126399_1747938125000.jpg,[],[],[],
11747890314581,PLI-Auto adds three more firms to roster,"So far, 101 product models across 16 companies have received approval under the government's flagship production-linked incentive scheme for the auto sector.",Manas Pimpalkhare,"Thu, 22 May 2025 15:45 PM IST IST",4,false,Industry,,https://www.livemint.com/industry/pli-auto-scheme-production-linked-incentive-scheme-india-electric-buses-auto-components-ev-manufacturing-localisation-11747890314581.html,https://www.livemint.com/lm-img/img/2025/05/22/90x90/3-0-69021801-DSC-5485-0_1679802400949_1747907800324.JPG,https://www.livemint.com/lm-img/img/2025/05/22/90x90/3-0-69021801-DSC-5485-0_1679802400949_1747907800324.JPG,https://www.livemint.com/lm-img/img/2025/05/22/90x90/3-0-69021801-DSC-5485-0_1679802400949_1747907800324.JPG,https://www.livemint.com/lm-img/img/2025/05/22/600x338/3-0-69021801-DSC-5485-0_1679802400949_1747907800324.JPG,"Notified in 2021, the PLI-Auto scheme aims to boost domestic manufacturing of advanced automotive technologies and position India as a global electric vehicle hub. (File Photo: Mint)",https://www.livemint.com/lm-img/img/2025/05/22/600x338/3-0-69021801-DSC-5485-0_1679802400949_1747907800324.JPG,https://www.livemint.com/lm-img/img/2025/05/22/600x338/3-0-69021801-DSC-5485-0_1679802400949_1747907800324.JPG,[],[],[],
11747820804117,"Ambit turns neutral on auto sector; favors Endurance, Samvardhana Motherson; cuts Bharat Forge, Sona BLW","Auto ancillary stocks have entered a valuation correction phase, struggling with cash flow and RoCE compared to OEMs. Despite growth drivers, investors show mixed sentiment, with domestic investors overweight on ancillaries and foreign investors favoring more stable OEMs amid global risks.",Pranati Deva,"Wed, 21 May 2025 15:21 PM IST IST",3,false,Markets,,https://www.livemint.com/market/stock-market-news/ambit-turns-neutral-on-auto-sector-favors-endurance-samvardhana-motherson-cuts-bharat-forge-sona-blw-11747820804117.html,https://www.livemint.com/lm-img/img/2025/05/21/90x90/Honda_Car_Plant_3C__1693155331051_1747820974282.jpg,https://www.livemint.com/lm-img/img/2025/05/21/90x90/Honda_Car_Plant_3C__1693155331051_1747820974282.jpg,https://www.livemint.com/lm-img/img/2025/05/21/90x90/Honda_Car_Plant_3C__1693155331051_1747820974282.jpg,https://www.livemint.com/lm-img/img/2025/05/21/600x338/Honda_Car_Plant_3C__1693155331051_1747820974282.jpg,"Ambit turns neutral on auto sector; favors Endurance, Samvardhana Motherson; cuts Bharat Forge, Sona BLW",https://www.livemint.com/lm-img/img/2025/05/21/600x338/Honda_Car_Plant_3C__1693155331051_1747820974282.jpg,https://www.livemint.com/lm-img/img/2025/05/21/600x338/Honda_Car_Plant_3C__1693155331051_1747820974282.jpg,[],[],[],
11747136601091,How India's mid-cap IT bested the Big Four in hiring,"While the heavyweights added 9,442 employees, their mid-cap rivals together added 25,794. The increase in headcount comes on the back of a series of large deal wins for the mid-cap companies.",Jas Bardia,"Wed, 14 May 2025 05:40 AM IST IST",3,true,News,,https://www.livemint.com/news/indian-it-workforce-tata-infosys-hcl-wipro-tech-mahindra-kotak-mid-cap-it-firms-hexaware-revenue-growth-hiring-coforge-11747136601091.html,https://www.livemint.com/lm-img/img/2025/05/13/90x90/The-IT-sector-continues-to-be-one-of-the-popular-c_1690128418716_1747155533185.jpg,https://www.livemint.com/lm-img/img/2025/05/13/90x90/The-IT-sector-continues-to-be-one-of-the-popular-c_1690128418716_1747155533185.jpg,https://www.livemint.com/lm-img/img/2025/05/13/90x90/The-IT-sector-continues-to-be-one-of-the-popular-c_1690128418716_1747155533185.jpg,https://www.livemint.com/lm-img/img/2025/05/13/600x338/The-IT-sector-continues-to-be-one-of-the-popular-c_1690128418716_1747155533185.jpg,The growth and hiring momentum at mid-cap IT firms is also due to the smaller companies winning deals from the Big Four.,https://www.livemint.com/lm-img/img/2025/05/13/600x338/The-IT-sector-continues-to-be-one-of-the-popular-c_1690128418716_1747155533185.jpg,https://www.livemint.com/lm-img/img/2025/05/13/600x338/The-IT-sector-continues-to-be-one-of-the-popular-c_1690128418716_1747155533185.jpg,[],[],"[{'interactiveurl': 'http:https://datawrapper.dwcdn.net/BPWvn/full.png'}, {'interactiveurl': 'http:https://datawrapper.dwcdn.net/5zAMR/full.png'}]",
11746792990014,India-UK trade deal: Stay focused on the long-term prize,"The momentum in London-New Delhi ties is backed by business enthusiasm. With a free trade agreement (FTA) in place, let?s together unlock the full potential of a commercial relationship that?s on an upswing for good reason.",,"Mon, 12 May 2025 12:00 PM IST IST",4,true,Opinion,,https://www.livemint.com/opinion/online-views/david-lammy-uk-india-business-council-tata-group-mahindra-essar-piramal-biocon-wockhardt-serum-institute-sbi-fta-tsi-11746792990014.html,https://www.livemint.com/lm-img/img/2025/05/09/90x90/ANI-20250428206-0_1746810936914_1746810953491.jpg,https://www.livemint.com/lm-img/img/2025/05/09/90x90/ANI-20250428206-0_1746810936914_1746810953491.jpg,https://www.livemint.com/lm-img/img/2025/05/09/90x90/ANI-20250428206-0_1746810936914_1746810953491.jpg,https://www.livemint.com/lm-img/img/2025/05/09/600x338/ANI-20250428206-0_1746810936914_1746810953491.jpg,"The UK-India economic corridor has always been one of huge potential and promise. 
",https://www.livemint.com/lm-img/img/2025/05/09/600x338/ANI-20250428206-0_1746810936914_1746810953491.jpg,https://www.livemint.com/lm-img/img/2025/05/09/600x338/ANI-20250428206-0_1746810936914_1746810953491.jpg,[],[],[],
11746760975414,Shares to buy or sell: Chandan Taparia recommends two stocks to buy today - May 9,"Shares to buy or sell: Chandan Taparia has recommended two stocks to buy today ? ICICI Bank and Tech Mahindra shares, and also recommended selling Crompton Greaves Consumer Electricals stock futures.",Ankit Gohel,"Fri, 09 May 2025 08:58 AM IST IST",2,false,Markets,,https://www.livemint.com/market/stock-market-news/shares-to-buy-or-sell-chandan-taparia-recommends-two-stocks-to-buy-today-may-9-icici-bank-tech-mahindra-crompton-11746760975414.html,https://www.livemint.com/lm-img/img/2025/05/09/90x90/Chandan_Taparia__1725590979638_1746761026584.png,https://www.livemint.com/lm-img/img/2025/05/09/90x90/Chandan_Taparia__1725590979638_1746761026584.png,https://www.livemint.com/lm-img/img/2025/05/09/90x90/Chandan_Taparia__1725590979638_1746761026584.png,https://www.livemint.com/lm-img/img/2025/05/09/600x338/Chandan_Taparia__1725590979638_1746761026584.png,Shares to buy or sell: Chandan Taparia recommends two  stocks to buy today and one stock to sell.,https://www.livemint.com/lm-img/img/2025/05/09/600x338/Chandan_Taparia__1725590979638_1746761026584.png,https://www.livemint.com/lm-img/img/2025/05/09/600x338/Chandan_Taparia__1725590979638_1746761026584.png,[],[],[],
11746667676028,"Stocks to watch: L&amp;T, Bharti Airtel, Titan, Kfin Tech, Coal India among shares in focus today amid India-Pak war",Here?s a quick look at stocks likely to be in focus in today's trade.,Vaamanaa Sethi,"Thu, 08 May 2025 07:35 AM IST IST",1,false,Markets,,https://www.livemint.com/market/stock-market-news/stocks-to-watch-l-t-bharti-airtel-titan-kfin-tech-coal-india-among-shares-in-focus-today-amid-india-pak-war-11746667676028.html,https://www.livemint.com/lm-img/img/2025/05/08/90x90/stock_1746669360134_1746669360344.jpg,https://www.livemint.com/lm-img/img/2025/05/08/90x90/stock_1746669360134_1746669360344.jpg,https://www.livemint.com/lm-img/img/2025/05/08/90x90/stock_1746669360134_1746669360344.jpg,https://www.livemint.com/lm-img/img/2025/05/08/600x338/stock_1746669360134_1746669360344.jpg,"Stocks to watch: L&T, Bharti Airtel, Titan, Kfin Tech, Coal India among shares in focus today amid India-Pak war.",https://www.livemint.com/lm-img/img/2025/05/08/600x338/stock_1746669360134_1746669360344.jpg,https://www.livemint.com/lm-img/img/2025/05/08/600x338/stock_1746669360134_1746669360344.jpg,[],[],[],
