displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,52988.30,,,2025,Annual
Total Revenue ,TotalRevenue,52988.30,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,5837.70,,,2025,Annual
Gross Profit ,GrossProfit,47150.60,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,29623.80,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1852.90,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),27.30,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,10535.70,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,47877.40,,,2025,Annual
Operating Income ,OperatingIncome,5110.90,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-313.10,,,2025,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,450.20,,,2025,Annual
Other Net ,OtherNet,405.20,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,5653.20,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1400.20,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4253.00,,,2025,Annual
Minority Interest ,MinorityInterest,-1.50,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4251.50,,,2025,Annual
Net Income ,NetIncome,4251.50,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4251.50,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4251.50,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,4251.50,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,88.74,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,47.91,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,45.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,44.32,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
