displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,5057.80,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1445.80,,,2020,Annual
Non- Cash Items ,Non-CashItems,-110.60,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-2034.90,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,4358.10,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-844.60,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1873.20,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,1028.60,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-188.30,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-2491.70,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-1741.10,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-44.40,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4465.50,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,52.80,,,2020,Annual
Net Changein Cash ,NetChangeinCash,974.00,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,188.30,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,1513.10,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
