displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,172985.20,,,2025,Annual
Total Revenue ,TotalRevenue,172985.20,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,54504.60,,,2025,Annual
Gross Profit ,GrossProfit,118480.60,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,17769.00,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,45570.30,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-7286.80,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,7552.40,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,118109.50,,,2025,Annual
Operating Income ,OperatingIncome,54875.70,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-18050.90,,,2025,Annual
Other Net ,OtherNet,1573.70,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,38398.50,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,917.20,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,37481.30,,,2025,Annual
Minority Interest ,MinorityInterest,-3925.20,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,33556.10,,,2025,Annual
Net Income ,NetIncome,33556.10,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,33556.10,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,33556.10,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,33556.10,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,598.79,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,56.04,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,16.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,44.16,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
