displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,12483.10,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,33090.70,,,2022,Annual
Non- Cash Items ,Non-CashItems,13065.40,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-3622.60,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,55016.60,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-44848.10,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2978.50,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-41869.60,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-10490.40,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1443.80,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,6251.50,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-9520.50,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-15203.20,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,391.90,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-1664.30,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,13158.80,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,2175.40,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
