displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,84676.50,,,2020,Annual
Total Revenue ,TotalRevenue,84676.50,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,34434.30,,,2020,Annual
Gross Profit ,GrossProfit,50242.20,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,15988.80,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,27094.40,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),40089.20,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,117606.70,,,2020,Annual
Operating Income ,OperatingIncome,-32930.20,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-13030.60,,,2020,Annual
Other Net ,OtherNet,-169.60,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,-46130.40,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,-12512.40,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,-33618,,,2020,Annual
Minority Interest ,MinorityInterest,-1519,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,-35137,,,2020,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,2953.80,,,2020,Annual
Net Income ,NetIncome,-32183.20,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,-35137,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,-32183.20,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,-32183.20,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,517.09,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,-67.95,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,-17.56,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
