displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,1602.00,,,2020,Annual
Cash Equivalents ,CashEquivalents,11948.70,,,2020,Annual
Short Term Investments ,ShortTermInvestments,13783.20,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,27333.90,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,7106.70,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,44910.50,,,2020,Annual
Total Inventory ,TotalInventory,829.40,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,963.50,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,2605.90,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,76643.20,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,228538.10,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-114875.90,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,117659.40,,,2020,Annual
Goodwill Net ,GoodwillNet,34619.20,,,2020,Annual
Intangibles Net ,IntangiblesNet,81259.20,,,2020,Annual
Long Term Investments ,LongTermInvestments,11710.20,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,7447.40,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,31440.40,,,2020,Annual
Total Assets ,TotalAssets,360779.00,,,2020,Annual
Accounts Payable ,AccountsPayable,25019.90,,,2020,Annual
Accrued Expenses ,AccruedExpenses,1391.50,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,16703.40,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,16077.70,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,72295.10,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,131487.60,,,2020,Annual
Long Term Debt ,LongTermDebt,91079.10,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,24367.90,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,115447.00,,,2020,Annual
Total Debt ,TotalDebt,148228.10,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,1687.70,,,2020,Annual
Minority Interest ,MinorityInterest,24984.70,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,10027.20,,,2020,Annual
Total Liabilities ,TotalLiabilities,283634.20,,,2020,Annual
Common Stock Total ,CommonStockTotal,2727.80,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,50831.90,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),32914.60,,,2020,Annual
Other Equity Total ,OtherEquityTotal,-9329.50,,,2020,Annual
Total Equity ,TotalEquity,77144.80,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,360779.00,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,555.57,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-69.72,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
