displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,827.30,,,2019,Annual
Cash Equivalents ,CashEquivalents,5384.80,,,2019,Annual
Short Term Investments ,ShortTermInvestments,4650.50,,,2019,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,10862.60,,,2019,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,6007.80,,,2019,Annual
Total Receivables Net ,TotalReceivablesNet,17182.30,,,2019,Annual
Total Inventory ,TotalInventory,2132.00,,,2019,Annual
Prepaid Expenses ,PrepaidExpenses,820.10,,,2019,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1867.20,,,2019,Annual
Total Current Assets ,TotalCurrentAssets,32864.20,,,2019,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,191150.30,,,2019,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-100784.20,,,2019,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,90366.10,,,2019,Annual
Goodwill Net ,GoodwillNet,33256.20,,,2019,Annual
Intangibles Net ,IntangiblesNet,86843.40,,,2019,Annual
Long Term Investments ,LongTermInvestments,11089.10,,,2019,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,10050.80,,,2019,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,10686.20,,,2019,Annual
Total Assets ,TotalAssets,275156.00,,,2019,Annual
Accounts Payable ,AccountsPayable,26313.80,,,2019,Annual
Accrued Expenses ,AccruedExpenses,3880.40,,,2019,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,31009.70,,,2019,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,7173.20,,,2019,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,24636.30,,,2019,Annual
Total Current Liabilities ,TotalCurrentLiabilities,93013.40,,,2019,Annual
Long Term Debt ,LongTermDebt,82489.10,,,2019,Annual
Capital Lease Obligations ,CapitalLeaseObligations,4756.30,,,2019,Annual
Total Long Term Debt ,TotalLongTermDebt,87245.40,,,2019,Annual
Total Debt ,TotalDebt,125428.30,,,2019,Annual
Deferred Income Tax ,DeferredIncomeTax,1129.70,,,2019,Annual
Minority Interest ,MinorityInterest,13525.80,,,2019,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,8819.50,,,2019,Annual
Total Liabilities ,TotalLiabilities,203733.80,,,2019,Annual
Common Stock Total ,CommonStockTotal,1998.70,,,2019,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,12345.60,,,2019,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),65562.10,,,2019,Annual
Other Equity Total ,OtherEquityTotal,-8484.20,,,2019,Annual
Total Equity ,TotalEquity,71422.20,,,2019,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,275156.00,,,2019,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,443.37,,,2019,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-109.79,,,2019,Annual
period Length ,periodLength,0.00,,,2019,Annual
