displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,149982.40,,,2024,Annual
Total Revenue ,TotalRevenue,149982.40,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,47378.00,,,2024,Annual
Gross Profit ,GrossProfit,102604.40,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,24312.60,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,39537.60,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),1788.20,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,113016.40,,,2024,Annual
Operating Income ,OperatingIncome,36966.00,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-21806.40,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,64.90,,,2024,Annual
Other Net ,OtherNet,-2545.50,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,12679.00,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,4121.00,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,8558.00,,,2024,Annual
Minority Interest ,MinorityInterest,-1091,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7467.00,,,2024,Annual
Net Income ,NetIncome,7467.00,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7467.00,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7467.00,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,7467.00,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,583.56,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,12.80,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,8.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,14.79,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
