displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,80780.20,,,2019,Annual
Total Revenue ,TotalRevenue,80780.20,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,35962.40,,,2019,Annual
Gross Profit ,GrossProfit,44817.80,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,19070.30,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,21347.50,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-2928.80,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,-16.30,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,73435.10,,,2019,Annual
Operating Income ,OperatingIncome,7345.10,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-8265.50,,,2019,Annual
Other Net ,OtherNet,-811.40,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,-1731.80,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,-3419.30,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1687.50,,,2019,Annual
Minority Interest ,MinorityInterest,-1278,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,409.50,,,2019,Annual
Net Income ,NetIncome,409.50,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,409.50,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,409.50,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,409.50,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,436.69,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,0.94,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,4.22,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,-3.42,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
