displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,3124.00,,,2022,Annual
Cash Equivalents ,CashEquivalents,2971.90,,,2022,Annual
Short Term Investments ,ShortTermInvestments,3093.30,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,9189.20,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,8258.00,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,16889.90,,,2022,Annual
Total Inventory ,TotalInventory,946.40,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,1048.70,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,23953.70,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,52027.90,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,257610.10,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-134809,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,127039.70,,,2022,Annual
Goodwill Net ,GoodwillNet,33831.30,,,2022,Annual
Intangibles Net ,IntangiblesNet,89167.00,,,2022,Annual
Long Term Investments ,LongTermInvestments,28487.70,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,8521.50,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,24580.90,,,2022,Annual
Total Assets ,TotalAssets,363656.00,,,2022,Annual
Accounts Payable ,AccountsPayable,29274.10,,,2022,Annual
Accrued Expenses ,AccruedExpenses,1224.20,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,19379.50,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,7707.20,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,56441.00,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,114026.00,,,2022,Annual
Long Term Debt ,LongTermDebt,113535.00,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,29056.20,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,142591.20,,,2022,Annual
Total Debt ,TotalDebt,169677.90,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,2448.80,,,2022,Annual
Minority Interest ,MinorityInterest,25380.70,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,12655.00,,,2022,Annual
Total Liabilities ,TotalLiabilities,297101.70,,,2022,Annual
Common Stock Total ,CommonStockTotal,2795.00,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,58175.50,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),15995.40,,,2022,Annual
Treasury Stock- Common ,TreasuryStock-Common,-155.50,,,2022,Annual
Other Equity Total ,OtherEquityTotal,-10256.10,,,2022,Annual
Total Equity ,TotalEquity,66554.30,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,363656.00,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,548.93,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-102.83,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
