displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,-1731.80,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,21347.50,,,2019,Annual
Non- Cash Items ,Non-CashItems,7162.50,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-6708,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,20070.20,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-30649.50,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2148.60,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-28500.90,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,3899.90,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-4661.70,,,2019,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-23.80,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,10249.40,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,9463.80,,,2019,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,215.30,,,2019,Annual
Net Changein Cash ,NetChangeinCash,1248.40,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,7617.10,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,1170.60,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
